"","Comparison","SIMPER","OTU"
"34270","D6.fluid_ambient.control",0,"Poribacteria.Other.Other.Other"
"34271","D6.fluid_ambient.control",0,"Alphaproteobacteria.Azospirillales.Azospirillales Incertae Sedis"
"34272","D6.fluid_ambient.control",0,"Alphaproteobacteria.Rhizobiales.Kaistiaceae"
"34273","D6.fluid_ambient.control",0,"Alphaproteobacteria.Rhizobiales.Pleomorphomonadaceae"
"34274","D6.fluid_ambient.control",0,"Deltaproteobacteria.Bradymonadales.Bradymonadaceae"
"34275","D6.fluid_ambient.control",0,"Deltaproteobacteria.Deltaproteobacteria Incertae Sedis.Syntrophorhabdaceae"
"34276","D6.fluid_ambient.control",0,"Deltaproteobacteria.MBNT15.Deltaproteobacteria bacterium RBG_13_61_14"
"34277","D6.fluid_ambient.control",0,"Deltaproteobacteria.MBNT15.uncultured Syntrophobacteraceae bacterium"
"34278","D6.fluid_ambient.control",0,"Deltaproteobacteria.MBNT15.uncultured bacterium"
"34279","D6.fluid_ambient.control",0,"Deltaproteobacteria.Myxococcales.Archangiaceae"
"34280","D6.fluid_ambient.control",0,"Deltaproteobacteria.Myxococcales.MidBa8"
"34281","D6.fluid_ambient.control",0,"Deltaproteobacteria.Myxococcales.PS-B29"
"34282","D6.fluid_ambient.control",0,"Deltaproteobacteria.Myxococcales.UASB-TL25"
"34283","D6.fluid_ambient.control",0,"Deltaproteobacteria.Myxococcales.VHS-B4-70"
"34284","D6.fluid_ambient.control",0,"Deltaproteobacteria.Oligoflexales.053A03-B-DI-P58"
"34285","D6.fluid_ambient.control",0,"Deltaproteobacteria.PB19.uncultured organism"
"34286","D6.fluid_ambient.control",0,"Deltaproteobacteria.RCP2-54.Other"
"34287","D6.fluid_ambient.control",0,"Deltaproteobacteria.Sva0485.uncultured delta proteobacterium"
"34288","D6.fluid_ambient.control",0,"Deltaproteobacteria.Syntrophobacterales.Other"
"34289","D6.fluid_ambient.control",0,"Gammaproteobacteria.CCM19a.Other"
"34290","D6.fluid_ambient.control",0,"Gammaproteobacteria.Cardiobacteriales.Cardiobacteriaceae"
"34291","D6.fluid_ambient.control",0,"Gammaproteobacteria.Cellvibrionales.Cellvibrionaceae"
"34292","D6.fluid_ambient.control",0,"Gammaproteobacteria.Chromatiales.Chromatiaceae"
"34293","D6.fluid_ambient.control",0,"Gammaproteobacteria.F9P41300-M23.uncultured bacterium"
"34294","D6.fluid_ambient.control",0,"Gammaproteobacteria.Oceanospirillales.Marinomonadaceae"
"34295","D6.fluid_ambient.control",0,"Gammaproteobacteria.Salinisphaerales.Other"
"34296","D6.fluid_ambient.control",0,"Gammaproteobacteria.uncultured.uncultured bacterium"
"34297","D6.fluid_ambient.control",0,"Schekmanbacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34298","D6.fluid_ambient.control",0,"Schekmanbacteria.Other.Other.Other"
"34299","D6.fluid_ambient.control",0,"Spirochaetes.MVP-15.uncultured bacterium.uncultured bacterium"
"34300","D6.fluid_ambient.control",0,"Spirochaetes.V2072-189E03.Other.Other"
"34301","D6.fluid_ambient.control",0,"Tenericutes.Mollicutes.Mollicutes RF39.uncultured bacterium"
"34302","D6.fluid_ambient.control",0,"Verrucomicrobia.Verrucomicrobiae.B29.uncultured bacterium"
"34303","D6.fluid_ambient.control",0,"Verrucomicrobia.Verrucomicrobiae.Chthoniobacterales.Other"
"34304","D6.fluid_ambient.control",0,"Verrucomicrobia.Verrucomicrobiae.LD1-PB3.uncultured bacterium"
"34305","D6.fluid_ambient.control",0,"Verrucomicrobia.Verrucomicrobiae.LD1-PB3.Other"
"34306","D6.fluid_ambient.control",0,"Verrucomicrobia.Verrucomicrobiae.S-BQ2-57 soil group.Other"
"34307","D6.fluid_ambient.control",0,"Verrucomicrobia.Verrucomicrobiae.uncultured.Other"
"34308","D6.fluid_ambient.control",0,"WOR-1.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34309","D6.fluid_ambient.control",0,"WOR-1.uncultured prokaryote.uncultured prokaryote.uncultured prokaryote"
"34310","D6.fluid_ambient.control",0,"WPS-2.bacterium ADurb.Bin236.bacterium ADurb.Bin236.bacterium ADurb.Bin236"
"34311","D6.fluid_ambient.control",0,"WPS-2.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34312","D6.fluid_ambient.control",0,"WS1.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34313","D6.fluid_ambient.control",0,"WS1.Other.Other.Other"
"34314","D6.fluid_ambient.control",0,"WS2.Other.Other.Other"
"34315","D6.inert.control_D6.mineral",0.193572043041081,"Deltaproteobacteria.Desulfobacterales.Desulfobulbaceae"
"34316","D6.inert.control_D6.mineral",0.127007855138276,"Deltaproteobacteria.Desulfovibrionales.Desulfomicrobiaceae"
"34317","D6.inert.control_D6.mineral",0.098305574750736,"Firmicutes.Clostridia.Other.Other"
"34318","D6.inert.control_D6.mineral",0.089992102553978,"Betaproteobacteria.Betaproteobacteriales.Hydrogenophilaceae"
"34319","D6.inert.control_D6.mineral",0.053949428140293,"Alphaproteobacteria.Rhizobiales.Rhizobiaceae"
"34320","D6.inert.control_D6.mineral",0.052119618102074,"Latescibacteria.Latescibacteria.Latescibacterales.Latescibacteraceae"
"34321","D6.inert.control_D6.mineral",0.037544599416153,"Acetothermia.Acetothermiia.Other.Other"
"34322","D6.inert.control_D6.mineral",0.0318859383153061,"Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae"
"34323","D6.inert.control_D6.mineral",0.0281276001635899,"Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae"
"34324","D6.inert.control_D6.mineral",0.028064138543767,"Gammaproteobacteria.Pseudomonadales.Moraxellaceae"
"34325","D6.inert.control_D6.mineral",0.021576950739681,"Chloroflexi.Anaerolineae.Anaerolineales.Anaerolineaceae"
"34326","D6.inert.control_D6.mineral",0.01852726734265,"Chlamydiae.LD1-PA32.Other.Other"
"34327","D6.inert.control_D6.mineral",0.012142323259389,"Actinobacteria.RBG-16-55-12.Other.Other"
"34328","D6.inert.control_D6.mineral",0.011980143564286,"Firmicutes.Clostridia.Clostridiales.Syntrophomonadaceae"
"34329","D6.inert.control_D6.mineral",0.0100586667418811,"Firmicutes.Clostridia.D8A-2.Other"
"34330","D6.inert.control_D6.mineral",0.00918078100100095,"Nitrospirae.Thermodesulfovibrionia.uncultured.Other"
"34331","D6.inert.control_D6.mineral",0.00831347219675904,"Bacteroidetes.Ignavibacteria.Ignavibacteriales.Other"
"34332","D6.inert.control_D6.mineral",0.00739327870933193,"Firmicutes.Clostridia.D8A-2.uncultured bacterium"
"34333","D6.inert.control_D6.mineral",0.00711827835676704,"Actinobacteria.Coriobacteriia.Other.Other"
"34334","D6.inert.control_D6.mineral",0.00683270106756606,"Deltaproteobacteria.Syntrophobacterales.Syntrophaceae"
"34335","D6.inert.control_D6.mineral",0.006811547194291,"Deltaproteobacteria.Deltaproteobacteria Incertae Sedis.Unknown Family"
"34336","D6.inert.control_D6.mineral",0.0062262900337049,"Unassigned.Other.Other.Other.Other"
"34337","D6.inert.control_D6.mineral",0.00557051996220503,"Deltaproteobacteria.Desulfuromonadales.Other"
"34338","D6.inert.control_D6.mineral",0.00524263492645505,"Bacteroidetes.Bacteroidia.Sphingobacteriales.Lentimicrobiaceae"
"34339","D6.inert.control_D6.mineral",0.00484423697979097,"Deltaproteobacteria.Desulfarculales.Desulfarculaceae"
"34340","D6.inert.control_D6.mineral",0.00457981356386405,"Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae"
"34341","D6.inert.control_D6.mineral",0.00411442835183096,"Bacteroidetes.Ignavibacteria.Ignavibacteriales.Melioribacteraceae"
"34342","D6.inert.control_D6.mineral",0.00330705552186594,"Alphaproteobacteria.Rickettsiales.Mitochondria"
"34343","D6.inert.control_D6.mineral",0.00281699079101405,"Tenericutes.Mollicutes.Acholeplasmatales.Acholeplasmataceae"
"34344","D6.inert.control_D6.mineral",0.002700644488006,"Latescibacteria.uncultured organism.uncultured organism.uncultured organism"
"34345","D6.inert.control_D6.mineral",0.00269359319691398,"Patescibacteria.Parcubacteria.Other.Other"
"34346","D6.inert.control_D6.mineral",0.00266186238700306,"Zixibacteria.Other.Other.Other"
"34347","D6.inert.control_D6.mineral",0.00248910575526395,"Betaproteobacteria.Betaproteobacteriales.Burkholderiaceae"
"34348","D6.inert.control_D6.mineral",0.00244679800871506,"Deltaproteobacteria.Myxococcales.VHS-B3-70"
"34349","D6.inert.control_D6.mineral",0.00235513122452691,"Acidobacteria.Subgroup 21.Other.Other"
"34350","D6.inert.control_D6.mineral",0.00232692606016205,"Latescibacteria.Other.Other.Other"
"34351","D6.inert.control_D6.mineral",0.002055451353143,"Chloroflexi.Anaerolineae.Other.Other"
"34352","D6.inert.control_D6.mineral",0.00195673327786294,"Armatimonadetes.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34353","D6.inert.control_D6.mineral",0.00186859213922108,"Alphaproteobacteria.Parvibaculales.Parvibaculaceae"
"34354","D6.inert.control_D6.mineral",0.00185096391149198,"Deltaproteobacteria.MBNT15.Other"
"34355","D6.inert.control_D6.mineral",0.00180865616494397,"Actinobacteria.Thermoleophilia.Gaiellales.uncultured"
"34356","D6.inert.control_D6.mineral",0.00180160487385206,"Alphaproteobacteria.Caulobacterales.Caulobacteraceae"
"34357","D6.inert.control_D6.mineral",0.001780451000578,"Planctomycetes.Phycisphaerae.Phycisphaerales.AKAU3564 sediment group"
"34358","D6.inert.control_D6.mineral",0.00170641244411895,"Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae"
"34359","D6.inert.control_D6.mineral",0.00163589953320398,"Alphaproteobacteria.Rhizobiales.Beijerinckiaceae"
"34360","D6.inert.control_D6.mineral",0.00163589953320509,"Deltaproteobacteria.Sva0485.Other"
"34361","D6.inert.control_D6.mineral",0.00158654049556495,"Firmicutes.Clostridia.Clostridiales.Peptococcaceae"
"34362","D6.inert.control_D6.mineral",0.00151250193910502,"Bacteroidetes.Ignavibacteria.OPB56.Other"
"34363","D6.inert.control_D6.mineral",0.00145256596482801,"Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacteraceae"
"34364","D6.inert.control_D6.mineral",0.00141730950937102,"Euryarchaeota.Methanomicrobia.Methanosarcinales.Methanosarcinaceae"
"34365","D6.inert.control_D6.mineral",0.00139262999055101,"Verrucomicrobia.Verrucomicrobiae.Opitutales.Opitutaceae"
"34366","D6.inert.control_D6.mineral",0.00132916837072894,"Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae"
"34367","D6.inert.control_D6.mineral",0.00131506578854601,"Caldiserica.Caldisericia.Caldisericales.TTA-B15"
"34368","D6.inert.control_D6.mineral",0.00125512981426901,"Deltaproteobacteria.Myxococcales.Other"
"34369","D6.inert.control_D6.mineral",0.00121634771326595,"Deltaproteobacteria.Other.Other"
"34370","D6.inert.control_D6.mineral",0.00118109125780907,"Armatimonadetes.DG-56.uncultured bacterium.uncultured bacterium"
"34371","D6.inert.control_D6.mineral",0.00117403996671794,"Tenericutes.Mollicutes.Other.Other"
"34372","D6.inert.control_D6.mineral",0.00114936044789804,"BRC1.Other.Other.Other"
"34373","D6.inert.control_D6.mineral",0.00110352705580397,"Firmicutes.Clostridia.Clostridiales.Other"
"34374","D6.inert.control_D6.mineral",0.00109647576471306,"Cyanobacteria.Oxyphotobacteria.Chloroplast.Other"
"34375","D6.inert.control_D6.mineral",0.001075321891438,"Actinobacteria.Actinobacteria.Corynebacteriales.Mycobacteriaceae"
"34376","D6.inert.control_D6.mineral",0.00105769366371,"Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae"
"34377","D6.inert.control_D6.mineral",0.00105064237261798,"Firmicutes.Clostridia.Clostridiales.Lachnospiraceae"
"34378","D6.inert.control_D6.mineral",0.00103653979043594,"Planctomycetes.Planctomycetacia.Pirellulales.Pirellulaceae"
"34379","D6.inert.control_D6.mineral",0.000951924297339035,"Verrucomicrobia.Verrucomicrobiae.Chthoniobacterales.Xiphinematobacteraceae"
"34380","D6.inert.control_D6.mineral",0.000944873006247016,"Actinobacteria.MB-A2-108.Other.Other"
"34381","D6.inert.control_D6.mineral",0.000934296069610929,"Alphaproteobacteria.Acetobacterales.Acetobacteraceae"
"34382","D6.inert.control_D6.mineral",0.000913142196336092,"Gammaproteobacteria.Methylococcales.Methylococcaceae"
"34383","D6.inert.control_D6.mineral",0.000902565259699006,"Betaproteobacteria.Betaproteobacteriales.Rhodocyclaceae"
"34384","D6.inert.control_D6.mineral",0.000863783158695952,"Actinobacteria.Actinobacteria.Corynebacteriales.Corynebacteriaceae"
"34385","D6.inert.control_D6.mineral",0.000853206222058978,"Chloroflexi.Anaerolineae.SBR1031.Other"
"34386","D6.inert.control_D6.mineral",0.000828526703240073,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.uncultured Microgenomates group bacterium"
"34387","D6.inert.control_D6.mineral",0.000814424121055923,"Deltaproteobacteria.Desulfuromonadales.Geobacteraceae"
"34388","D6.inert.control_D6.mineral",0.000810898475511079,"Actinobacteria.Coriobacteriia.OPB41.Other"
"34389","D6.inert.control_D6.mineral",0.000803847184419948,"Actinobacteria.Actinobacteria.Other.Other"
"34390","D6.inert.control_D6.mineral",0.000803847184418949,"Firmicutes.Clostridia.Clostridiales.Ruminococcaceae"
"34391","D6.inert.control_D6.mineral",0.000796795893328039,"Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae"
"34392","D6.inert.control_D6.mineral",0.000786218956691065,"Deltaproteobacteria.Syntrophobacterales.Syntrophobacteraceae"
"34393","D6.inert.control_D6.mineral",0.000786218956690954,"Actinobacteria.Acidimicrobiia.Actinomarinales.uncultured"
"34394","D6.inert.control_D6.mineral",0.000775642020053979,"Planctomycetes.Phycisphaerae.mle1-8.Other"
"34395","D6.inert.control_D6.mineral",0.000772116374508025,"Omnitrophicaeota.Other.Other.Other"
"34396","D6.inert.control_D6.mineral",0.000761539437870939,"Chloroflexi.Anaerolineae.SBR1031.uncultured bacterium"
"34397","D6.inert.control_D6.mineral",0.000740385564597101,"Patescibacteria.Microgenomatia.Candidatus Collierbacteria.Other"
"34398","D6.inert.control_D6.mineral",0.00074038556459699,"Alphaproteobacteria.Rhizobiales.Methyloligellaceae"
"34399","D6.inert.control_D6.mineral",0.000736859919050925,"Firmicutes.Bacilli.Bacillales.Staphylococcaceae"
"34400","D6.inert.control_D6.mineral",0.000726282982414062,"Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae"
"34401","D6.inert.control_D6.mineral",0.000715706045776976,"Actinobacteria.Actinobacteria.Propionibacteriales.Nocardioidaceae"
"34402","D6.inert.control_D6.mineral",0.000705129109140001,"Gemmatimonadetes.MD2902-B12.uncultured bacterium.uncultured bacterium"
"34403","D6.inert.control_D6.mineral",0.000705129109140001,"Bacteroidetes.Bacteroidia.Flavobacteriales.Flavobacteriaceae"
"34404","D6.inert.control_D6.mineral",0.000698077818047982,"Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae"
"34405","D6.inert.control_D6.mineral",0.000683975235866052,"Calditrichaeota.Calditrichia.Calditrichales.Calditrichaceae"
"34406","D6.inert.control_D6.mineral",0.000669872653683012,"Bacteria.Other"
"34407","D6.inert.control_D6.mineral",0.000652244425953907,"Gammaproteobacteria.Pasteurellales.Pasteurellaceae"
"34408","D6.inert.control_D6.mineral",0.000634616198226023,"Acidobacteria.Subgroup 6.Other.Other"
"34409","D6.inert.control_D6.mineral",0.000627564907135003,"Tenericutes.Mollicutes.Mollicutes RF39.uncultured bacterium"
"34410","D6.inert.control_D6.mineral",0.000599359742769034,"Actinobacteria.Actinobacteria.Micrococcales.Micrococcaceae"
"34411","D6.inert.control_D6.mineral",0.000564103287311934,"Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae (Subgroup 1)"
"34412","D6.inert.control_D6.mineral",0.000546475059583051,"Verrucomicrobia.Verrucomicrobiae.Pedosphaerales.Pedosphaeraceae"
"34413","D6.inert.control_D6.mineral",0.000539423768492031,"Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae"
"34414","D6.inert.control_D6.mineral",0.00053942376849192,"Firmicutes.Bacilli.Lactobacillales.Streptococcaceae"
"34415","D6.inert.control_D6.mineral",0.000518269895218082,"Firmicutes.Bacilli.Lactobacillales.Enterococcaceae"
"34416","D6.inert.control_D6.mineral",0.000497116021943911,"Chloroflexi.Dehalococcoidia.GIF9.Other"
"34417","D6.inert.control_D6.mineral",0.000479487794215028,"Firmicutes.Clostridia.Clostridiales.Eubacteriaceae"
"34418","D6.inert.control_D6.mineral",0.000472436503123008,"Patescibacteria.Gracilibacteria.uncultured bacterium.uncultured bacterium"
"34419","D6.inert.control_D6.mineral",0.000458333920940968,"Actinobacteria.Actinobacteria.Micrococcales.Microbacteriaceae"
"34420","D6.inert.control_D6.mineral",0.000451282629850058,"Betaproteobacteria.Betaproteobacteriales.Methylophilaceae"
"34421","D6.inert.control_D6.mineral",0.000440705693211974,"Alphaproteobacteria.Rhizobiales.Rhizobiales Incertae Sedis"
"34422","D6.inert.control_D6.mineral",0.000426603111030044,"Actinobacteria.Actinobacteria.Corynebacteriales.Nocardiaceae"
"34423","D6.inert.control_D6.mineral",0.000423077465483979,"Bacteroidetes.Bacteroidia.Chitinophagales.Chitinophagaceae"
"34424","D6.inert.control_D6.mineral",0.000423077465483979,"Actinobacteria.Actinobacteria.Frankiales.Frankiaceae"
"34425","D6.inert.control_D6.mineral",0.000419551819938024,"Elusimicrobia.Elusimicrobia.Lineage IV.Other"
"34426","D6.inert.control_D6.mineral",0.000419551819938024,"Gammaproteobacteria.Salinisphaerales.Solimonadaceae"
"34427","D6.inert.control_D6.mineral",0.000405449237755984,"Euryarchaeota.Methanobacteria.Methanobacteriales.Methanobacteriaceae"
"34428","D6.inert.control_D6.mineral",0.000398397946663964,"Planctomycetes.OM190.Other.Other"
"34429","D6.inert.control_D6.mineral",0.00038782101002699,"Deltaproteobacteria.Bdellovibrionales.Bdellovibrionaceae"
"34430","D6.inert.control_D6.mineral",0.000384295364481035,"Spirochaetes.Spirochaetia.Spirochaetales.Spirochaetaceae"
"34431","D6.inert.control_D6.mineral",0.000370192782297996,"Dependentiae.Babeliae.Babeliales.UBA12409"
"34432","D6.inert.control_D6.mineral",0.000370192782298995,"Planctomycetes.Phycisphaerae.S-70.Other"
"34433","D6.inert.control_D6.mineral",0.000363141491206975,"Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Rubritaleaceae"
"34434","D6.inert.control_D6.mineral",0.000359615845661021,"Armatimonadetes.DG-56.Other.Other"
"34435","D6.inert.control_D6.mineral",0.000352564554570001,"Actinobacteria.Actinobacteria.Frankiales.Nakamurellaceae"
"34436","D6.inert.control_D6.mineral",0.000334936326841007,"Armatimonadetes.uncultured.Other.Other"
"34437","D6.inert.control_D6.mineral",0.000327885035749986,"Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae"
"34438","D6.inert.control_D6.mineral",0.000324359390205031,"Firmicutes.Clostridia.Clostridiales.TSAC18"
"34439","D6.inert.control_D6.mineral",0.000306731162475926,"WS2.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34440","D6.inert.control_D6.mineral",0.000303205516930083,"Bacteroidetes.Bacteroidia.Flavobacteriales.Weeksellaceae"
"34441","D6.inert.control_D6.mineral",0.000282051643656023,"Bacteroidetes.Bacteroidia.Sphingobacteriales.env.OPS 17"
"34442","D6.inert.control_D6.mineral",0.000264423415926918,"Actinobacteria.Thermoleophilia.Solirubrobacterales.Other"
"34443","D6.inert.control_D6.mineral",0.000264423415928028,"Chloroflexi.Chloroflexia.Thermomicrobiales.JG30-KF-CM45"
"34444","D6.inert.control_D6.mineral",0.000264423415927029,"Chloroflexi.KD4-96.Other.Other"
"34445","D6.inert.control_D6.mineral",0.000246795188198923,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Other"
"34446","D6.inert.control_D6.mineral",0.000232692606015994,"Chloroflexi.Anaerolineae.RBG-13-54-9.uncultured bacterium"
"34447","D6.inert.control_D6.mineral",0.000211538732742045,"Alphaproteobacteria.Caulobacterales.Hyphomonadaceae"
"34448","D6.inert.control_D6.mineral",0.000211538732742045,"Bacteroidetes.Bacteroidia.Sphingobacteriales.Sphingobacteriaceae"
"34449","D6.inert.control_D6.mineral",0.00020801308719598,"Lentisphaerae.Oligosphaeria.Oligosphaerales.Lenti-02"
"34450","D6.inert.control_D6.mineral",0.000200961796104959,"Firmicutes.Bacilli.Bacillales.Alicyclobacillaceae"
"34451","D6.inert.control_D6.mineral",0.000197436150560004,"Actinobacteria.WCHB1-81.Other.Other"
"34452","D6.inert.control_D6.mineral",0.000179807922830011,"Hydrogenedentes.Hydrogenedentia.Hydrogenedentiales.Hydrogenedensaceae"
"34453","D6.inert.control_D6.mineral",0.000176282277285056,"Actinobacteria.Coriobacteriia.CG2-30-50-142.uncultured actinobacterium"
"34454","D6.inert.control_D6.mineral",0.000176282277284945,"Betaproteobacteria.Betaproteobacteriales.Gallionellaceae"
"34455","D6.inert.control_D6.mineral",0.000176282277285056,"Betaproteobacteria.Betaproteobacteriales.Other"
"34456","D6.inert.control_D6.mineral",0.00015865404955695,"Actinobacteria.Thermoleophilia.Solirubrobacterales.67-14"
"34457","D6.inert.control_D6.mineral",0.000141025821827956,"Planctomycetes.Phycisphaerae.CCM11a.Other"
"34458","D6.inert.control_D6.mineral",0.000141025821827068,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.Arcobacteraceae"
"34459","D6.inert.control_D6.mineral",0.000133974530736936,"Firmicutes.Clostridia.Clostridiales.Family XI"
"34460","D6.inert.control_D6.mineral",0.000130448885191092,"Kiritimatiellaeota.Kiritimatiellae.WCHB1-41.Other"
"34461","D6.inert.control_D6.mineral",0.000123397594098962,"Planctomycetes.Planctomycetacia.Planctomycetales.uncultured"
"34462","D6.inert.control_D6.mineral",0.000119871948554007,"Planctomycetes.Phycisphaerae.MSBL9.SG8-4"
"34463","D6.inert.control_D6.mineral",0.000109295011917032,"Deltaproteobacteria.Desulfuromonadales.Desulfuromonadaceae"
"34464","D6.inert.control_D6.mineral",0.000105769366370967,"Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae"
"34465","D6.inert.control_D6.mineral",0.000105769366370967,"Planctomycetes.Planctomycetacia.Gemmatales.Gemmataceae"
"34466","D6.inert.control_D6.mineral",0.000105769366370967,"Gammaproteobacteria.Xanthomonadales.Rhodanobacteraceae"
"34467","D6.inert.control_D6.mineral",0.000105769366371078,"Zixibacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34468","D6.inert.control_D6.mineral",9.87180752789474e-05,"Bacteroidetes.Ignavibacteria.SJA-28.Other"
"34469","D6.inert.control_D6.mineral",9.16667841890373e-05,"Latescibacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34470","D6.inert.control_D6.mineral",8.81411386419728e-05,"Acidobacteria.Subgroup 22.Other.Other"
"34471","D6.inert.control_D6.mineral",8.8141138642972e-05,"Bacteroidetes.Bacteroidia.Chitinophagales.Saprospiraceae"
"34472","D6.inert.control_D6.mineral",8.81411386420838e-05,"Actinobacteria.Other.Other.Other"
"34473","D6.inert.control_D6.mineral",8.46154930969067e-05,"Actinobacteria.Actinobacteria.Micrococcales.Intrasporangiaceae"
"34474","D6.inert.control_D6.mineral",8.46154930970178e-05,"Gammaproteobacteria.Thiotrichales.Thiotrichaceae"
"34475","D6.inert.control_D6.mineral",7.75642020049983e-05,"Alphaproteobacteria.Rhizobiales.Xanthobacteraceae"
"34476","D6.inert.control_D6.mineral",7.0512910914089e-05,"Bacteroidetes.Bacteroidia.Flavobacteriales.NS9 marine group"
"34477","D6.inert.control_D6.mineral",7.05129109139779e-05,"Deltaproteobacteria.Myxococcales.Phaselicystidaceae"
"34478","D6.inert.control_D6.mineral",6.69872653680237e-05,"Alphaproteobacteria.Other.Other"
"34479","D6.inert.control_D6.mineral",6.34616198229576e-05,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.Campylobacteraceae"
"34480","D6.inert.control_D6.mineral",5.64103287309381e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.Dysgonomonadaceae"
"34481","D6.inert.control_D6.mineral",5.28846831860941e-05,"Acidobacteria.Blastocatellia (Subgroup 4).Blastocatellales.Blastocatellaceae"
"34482","D6.inert.control_D6.mineral",5.28846831849838e-05,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.Sulfurovaceae"
"34483","D6.inert.control_D6.mineral",5.28846831859831e-05,"Nitrospirae.Thermodesulfovibrionia.uncultured.uncultured bacterium"
"34484","D6.inert.control_D6.mineral",5.28846831849838e-05,"Acidobacteria.Holophagae.Subgroup 7.Other"
"34485","D6.inert.control_D6.mineral",5.28846831859831e-05,"Chloroflexi.Anaerolineae.Ardenticatenales.uncultured"
"34486","D6.inert.control_D6.mineral",5.28846831849838e-05,"Chloroflexi.Dehalococcoidia.Other.Other"
"34487","D6.inert.control_D6.mineral",5.28846831850949e-05,"Chloroflexi.TK10.Other.Other"
"34488","D6.inert.control_D6.mineral",5.28846831859831e-05,"Gemmatimonadetes.Gemmatimonadetes.Gemmatimonadales.Gemmatimonadaceae"
"34489","D6.inert.control_D6.mineral",5.28846831849838e-05,"Gammaproteobacteria.Coxiellales.Coxiellaceae"
"34490","D6.inert.control_D6.mineral",4.58333920949627e-05,"Actinobacteria.Acidimicrobiia.IMCC26256.Other"
"34491","D6.inert.control_D6.mineral",4.23077465480093e-05,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.Thiovulaceae"
"34492","D6.inert.control_D6.mineral",3.5256455456989e-05,"Actinobacteria.Acidimicrobiia.Microtrichales.Microtrichaceae"
"34493","D6.inert.control_D6.mineral",3.5256455456989e-05,"BRC1.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34494","D6.inert.control_D6.mineral",3.5256455456989e-05,"Bacteroidetes.Bacteroidia.Cytophagales.Microscillaceae"
"34495","D6.inert.control_D6.mineral",3.5256455456989e-05,"Bacteroidetes.Ignavibacteria.Kryptoniales.BSV26"
"34496","D6.inert.control_D6.mineral",3.52564554571e-05,"Chloroflexi.Anaerolineae.MSB-5E12.uncultured bacterium"
"34497","D6.inert.control_D6.mineral",3.5256455456989e-05,"Chloroflexi.Anaerolineae.SJA-15.uncultured bacterium"
"34498","D6.inert.control_D6.mineral",3.5256455456989e-05,"FBP.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"34499","D6.inert.control_D6.mineral",3.5256455456989e-05,"Gammaproteobacteria.Oceanospirillales.Alcanivoracaceae"
"34500","D6.inert.control_D6.mineral",2.82051643659686e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.Paludibacteraceae"
"34501","D6.inert.control_D6.mineral",2.82051643649694e-05,"Deltaproteobacteria.PB19.Other"
"34502","D6.inert.control_D6.mineral",1.76282277289941e-05,"Acidobacteria.Acidobacteriia.Solibacterales.Solibacteraceae (Subgroup 3)"
"34503","D6.inert.control_D6.mineral",1.76282277281059e-05,"Acidobacteria.Aminicenantia.Aminicenantales.uncultured bacterium"
"34504","D6.inert.control_D6.mineral",1.76282277289941e-05,"Actinobacteria.Actinobacteria.Frankiales.uncultured"
"34505","D6.inert.control_D6.mineral",1.76282277279949e-05,"Actinobacteria.Actinobacteria.Micrococcales.Dermabacteraceae"
"34506","D6.inert.control_D6.mineral",1.76282277289941e-05,"Actinobacteria.Actinobacteria.Streptomycetales.Streptomycetaceae"
"34507","D6.inert.control_D6.mineral",1.76282277279949e-05,"Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae"
